event_id,emp_id,period_start,period_end,hours_regular,hours_overtime,gross_pay,deductions,net_pay,jurisdiction,is_anomaly,anomaly_type
PE-EMP-00431-03,EMP-00431,2025-03-02,2025-03-31,143.3,3.0,4384.15,1007.82,3376.33,federal,False,none
PE-EMP-00431-04,EMP-00431,2025-04-01,2025-04-30,155.9,9.6,4649.12,842.51,3806.61,federal,False,none
PE-EMP-00431-05,EMP-00431,2025-05-01,2025-05-30,160.9,12.3,4757.26,1231.03,3526.23,federal,False,none
PE-EMP-00431-06,EMP-00431,2025-05-31,2025-06-29,165.1,11.1,4710.76,1019.2,3691.56,federal,False,none
PE-EMP-00432-01,EMP-00432,2025-01-01,2025-01-30,140.9,9.4,4885.51,1344.51,3541.0,NY,False,none
PE-EMP-00432-02,EMP-00432,2025-01-31,2025-03-01,154.2,4.1,4661.41,1287.32,3374.09,NY,False,none
PE-EMP-00432-03,EMP-00432,2025-03-02,2025-03-31,163.7,8.1,4829.53,907.68,3921.85,NY,False,none
PE-EMP-00432-04,EMP-00432,2025-04-01,2025-04-30,162.3,6.7,4772.01,1108.51,3663.5,NY,False,none
PE-EMP-00432-05,EMP-00432,2025-05-01,2025-05-30,146.9,12.0,4993.4,990.03,4003.37,NY,False,none
PE-EMP-00432-06,EMP-00432,2025-05-31,2025-06-29,166.2,12.9,5031.45,1020.55,4010.9,NY,False,none
PE-EMP-00433-01,EMP-00433,2025-01-01,2025-01-30,160.1,0.0,6974.0,1379.06,5594.94,NY,False,none
PE-EMP-00433-02,EMP-00433,2025-01-31,2025-03-01,167.4,0.0,6974.0,1440.66,5533.34,NY,False,none
PE-EMP-00433-03,EMP-00433,2025-03-02,2025-03-31,147.8,0.0,6974.0,1773.57,5200.43,NY,False,none
PE-EMP-00433-04,EMP-00433,2025-04-01,2025-04-30,160.5,0.0,6974.0,1895.16,5078.84,NY,False,none
PE-EMP-00433-05,EMP-00433,2025-05-01,2025-05-30,165.4,0.0,6974.0,1347.76,5626.24,NY,False,none
PE-EMP-00433-06,EMP-00433,2025-05-31,2025-06-29,148.5,0.0,6974.0,1400.19,5573.81,NY,False,none
PE-EMP-00434-01,EMP-00434,2025-01-01,2025-01-30,146.8,11.4,4504.84,1025.88,3478.96,federal,False,none
PE-EMP-00434-02,EMP-00434,2025-01-31,2025-03-01,142.8,13.2,4573.48,846.59,3726.89,federal,False,none
PE-EMP-00434-03,EMP-00434,2025-03-02,2025-03-31,162.1,1.1,4110.8,936.56,3174.24,federal,False,none
PE-EMP-00434-04,EMP-00434,2025-04-01,2025-04-30,152.4,7.1,4341.39,824.81,3516.58,federal,False,none
PE-EMP-00434-05,EMP-00434,2025-05-01,2025-05-30,156.5,9.0,4411.35,926.37,3484.98,federal,False,none
PE-EMP-00434-06,EMP-00434,2025-05-31,2025-06-29,140.3,6.4,4314.91,1167.18,3147.73,federal,True,rule_override
PE-EMP-00435-01,EMP-00435,2025-01-01,2025-01-30,160.2,0.0,8368.0,1876.64,6491.36,DE_national,False,none
PE-EMP-00435-02,EMP-00435,2025-01-31,2025-03-01,158.0,0.0,8368.0,1999.06,6368.94,DE_national,False,none
PE-EMP-00435-03,EMP-00435,2025-03-02,2025-03-31,157.8,0.0,8368.0,2138.48,6229.52,DE_national,False,none
PE-EMP-00435-04,EMP-00435,2025-04-01,2025-04-30,167.8,0.0,8368.0,1716.9,6651.1,DE_national,False,none
PE-EMP-00435-05,EMP-00435,2025-05-01,2025-05-30,151.4,0.0,8368.0,1732.8,6635.2,DE_national,False,none
PE-EMP-00435-06,EMP-00435,2025-05-31,2025-06-29,157.7,0.0,8368.0,1781.25,6586.75,DE_national,False,none
PE-EMP-00436-01,EMP-00436,2025-01-01,2025-01-30,153.5,0.0,8441.0,1758.9,6682.1,TX,False,none
PE-EMP-00436-02,EMP-00436,2025-01-31,2025-03-01,158.1,0.0,8441.0,1742.39,6698.61,TX,False,none
PE-EMP-00436-03,EMP-00436,2025-03-02,2025-03-31,154.9,0.0,8441.0,1807.34,6633.66,TX,False,none
PE-EMP-00436-04,EMP-00436,2025-04-01,2025-04-30,159.0,0.0,8441.0,1944.01,6496.99,TX,False,none
PE-EMP-00436-05,EMP-00436,2025-05-01,2025-05-30,157.5,0.0,8441.0,1613.47,6827.53,TX,False,none
PE-EMP-00436-06,EMP-00436,2025-05-31,2025-06-29,161.2,0.0,8441.0,1673.16,6767.84,TX,False,none
PE-EMP-00437-01,EMP-00437,2025-01-01,2025-01-30,140.2,0.0,7391.0,1990.67,5400.33,CA,False,none
PE-EMP-00437-02,EMP-00437,2025-01-31,2025-03-01,154.3,0.0,7391.0,1696.82,5694.18,CA,False,none
PE-EMP-00437-03,EMP-00437,2025-03-02,2025-03-31,145.0,0.0,7391.0,1892.42,5498.58,CA,False,none
PE-EMP-00437-04,EMP-00437,2025-04-01,2025-04-30,158.8,0.0,7391.0,1400.28,5990.72,CA,False,none
PE-EMP-00437-05,EMP-00437,2025-05-01,2025-05-30,164.1,0.0,7391.0,1583.47,5807.53,CA,False,none
PE-EMP-00437-06,EMP-00437,2025-05-31,2025-06-29,159.2,0.0,7391.0,1938.33,5452.67,CA,False,none
PE-EMP-00438-01,EMP-00438,2025-01-01,2025-01-30,145.4,0.0,7312.0,1395.65,5916.35,UK_national,False,none
PE-EMP-00438-02,EMP-00438,2025-01-31,2025-03-01,146.5,0.0,7312.0,1540.78,5771.22,UK_national,False,none
PE-EMP-00438-03,EMP-00438,2025-03-02,2025-03-31,148.6,0.0,7312.0,1876.57,5435.43,UK_national,False,none
PE-EMP-00438-04,EMP-00438,2025-04-01,2025-04-30,153.2,0.0,7312.0,1816.85,5495.15,UK_national,False,none
PE-EMP-00438-05,EMP-00438,2025-05-01,2025-05-30,166.0,0.0,7312.0,1469.93,5842.07,UK_national,False,none
PE-EMP-00438-06,EMP-00438,2025-05-31,2025-06-29,158.8,0.0,7312.0,1552.9,5759.1,UK_national,False,none
PE-EMP-00439-01,EMP-00439,2025-01-01,2025-01-30,145.4,5.9,4523.77,891.99,3631.78,FL,False,none
PE-EMP-00439-02,EMP-00439,2025-01-31,2025-03-01,144.4,9.9,4684.26,995.72,3688.54,FL,False,none
PE-EMP-00439-03,EMP-00439,2025-03-02,2025-03-31,154.5,7.1,4570.49,1094.74,3475.75,FL,False,none
PE-EMP-00439-04,EMP-00439,2025-04-01,2025-04-30,151.7,10.9,4722.75,958.12,3764.63,FL,False,none
PE-EMP-00439-05,EMP-00439,2025-05-01,2025-05-30,147.4,14.0,4848.01,1277.18,3570.83,FL,False,none
PE-EMP-00439-06,EMP-00439,2025-05-31,2025-06-29,150.4,4.6,4469.53,1129.32,3340.21,FL,False,none
PE-EMP-00440-01,EMP-00440,2025-01-01,2025-01-30,163.2,4.7,6553.27,1381.44,5171.83,TX,False,none
PE-EMP-00440-02,EMP-00440,2025-01-31,2025-03-01,155.8,11.4,6948.02,1254.58,5693.44,TX,False,none
PE-EMP-00440-03,EMP-00440,2025-03-02,2025-03-31,166.3,0.8,6323.8,1396.79,4927.01,TX,False,none
PE-EMP-00440-04,EMP-00440,2025-04-01,2025-04-30,158.1,2.1,6398.48,1444.07,4954.41,TX,False,none
PE-EMP-00440-05,EMP-00440,2025-05-01,2025-05-30,147.7,12.3,6997.29,1401.01,5596.28,TX,False,none
PE-EMP-00440-06,EMP-00440,2025-05-31,2025-06-29,158.5,3.8,6500.84,1711.38,4789.46,TX,False,none
PE-EMP-00441-01,EMP-00441,2025-01-01,2025-01-30,140.7,0.0,6871.0,1530.51,5340.49,NY,False,none
PE-EMP-00441-02,EMP-00441,2025-01-31,2025-03-01,150.7,0.0,6871.0,1620.23,5250.77,NY,False,none
PE-EMP-00441-03,EMP-00441,2025-03-02,2025-03-31,160.7,0.0,6871.0,1784.72,5086.28,NY,False,none
PE-EMP-00441-04,EMP-00441,2025-04-01,2025-04-30,157.3,0.0,6871.0,1539.17,5331.83,NY,False,none
PE-EMP-00441-05,EMP-00441,2025-05-01,2025-05-30,147.7,0.0,6871.0,1287.92,5583.08,NY,False,none
PE-EMP-00441-06,EMP-00441,2025-05-31,2025-06-29,144.5,0.0,6871.0,1733.45,5137.55,NY,False,none
PE-EMP-00442-01,EMP-00442,2025-01-01,2025-01-30,166.4,0.0,7501.0,1794.94,5706.06,DE_national,False,none
PE-EMP-00442-02,EMP-00442,2025-01-31,2025-03-01,166.7,0.0,7501.0,2060.31,5440.69,DE_national,False,none
PE-EMP-00442-03,EMP-00442,2025-03-02,2025-03-31,161.9,0.0,7501.0,1642.77,5858.23,DE_national,False,none
PE-EMP-00442-04,EMP-00442,2025-04-01,2025-04-30,166.9,0.0,7501.0,1880.12,5620.88,DE_national,False,none
PE-EMP-00442-05,EMP-00442,2025-05-01,2025-05-30,147.0,0.0,7501.0,2090.48,5410.52,DE_national,False,none
PE-EMP-00442-06,EMP-00442,2025-05-31,2025-06-29,156.4,0.0,7501.0,1394.67,6106.33,DE_national,False,none
PE-EMP-00443-01,EMP-00443,2025-01-01,2025-01-30,141.6,0.0,7308.0,1565.88,5742.12,DE_national,False,none
PE-EMP-00443-02,EMP-00443,2025-01-31,2025-03-01,155.1,0.0,7308.0,1635.62,5672.38,DE_national,False,none
PE-EMP-00443-03,EMP-00443,2025-03-02,2025-03-31,148.0,0.0,7308.0,1660.26,5647.74,DE_national,False,none
PE-EMP-00443-04,EMP-00443,2025-04-01,2025-04-30,164.7,0.0,7308.0,1369.51,5938.49,DE_national,False,none
PE-EMP-00443-05,EMP-00443,2025-05-01,2025-05-30,167.4,0.0,7308.0,1850.71,5457.29,DE_national,False,none
PE-EMP-00443-06,EMP-00443,2025-05-31,2025-06-29,163.1,0.0,7308.0,1954.12,5353.88,DE_national,False,none
PE-EMP-00444-01,EMP-00444,2025-01-01,2025-01-30,156.5,8.6,6820.49,1610.89,5209.6,TX,False,none
PE-EMP-00444-02,EMP-00444,2025-01-31,2025-03-01,152.3,4.9,6601.95,1549.2,5052.75,TX,False,none
PE-EMP-00444-03,EMP-00444,2025-03-02,2025-03-31,158.5,8.4,6805.04,1781.09,5023.95,TX,False,none
PE-EMP-00444-04,EMP-00444,2025-04-01,2025-04-30,159.3,2.1,6435.66,1653.9,4781.76,TX,False,none
PE-EMP-00444-05,EMP-00444,2025-05-01,2025-05-30,164.4,10.5,6931.57,1759.97,5171.6,TX,False,none
PE-EMP-00444-06,EMP-00444,2025-05-31,2025-06-29,166.8,5.4,10817.42,1706.11,4925.48,TX,True,rate_violation
PE-EMP-00445-01,EMP-00445,2025-01-01,2025-01-30,160.9,3.2,4275.36,906.92,3368.44,federal,False,none
PE-EMP-00445-02,EMP-00445,2025-01-31,2025-03-01,146.4,5.4,4361.38,871.83,3489.55,federal,False,none
PE-EMP-00445-03,EMP-00445,2025-03-02,2025-03-31,167.2,3.9,4301.17,1033.84,3267.33,federal,False,none
PE-EMP-00445-04,EMP-00445,2025-04-01,2025-04-30,166.1,2.1,4231.86,1033.52,3198.34,federal,False,none
PE-EMP-00445-05,EMP-00445,2025-05-01,2025-05-30,152.0,12.1,4620.41,1200.43,3419.98,federal,False,none
PE-EMP-00445-06,EMP-00445,2025-05-31,2025-06-29,163.3,0.9,4185.18,1167.52,3017.66,federal,False,none
PE-EMP-00446-01,EMP-00446,2025-01-01,2025-01-30,150.5,8.5,4660.43,1302.9,3357.53,federal,False,none
PE-EMP-00446-02,EMP-00446,2025-01-31,2025-03-01,166.9,13.1,4847.03,1031.0,3816.03,federal,False,none
PE-EMP-00446-03,EMP-00446,2025-03-02,2025-03-31,155.1,4.2,4488.59,957.75,3530.84,federal,False,none
PE-EMP-00446-04,EMP-00446,2025-04-01,2025-04-30,141.9,1.1,4362.87,825.52,3537.35,federal,False,none
PE-EMP-00446-05,EMP-00446,2025-05-01,2025-05-30,155.6,1.7,4385.2,858.72,3526.48,federal,False,none
PE-EMP-00446-06,EMP-00446,2025-05-31,2025-06-29,154.4,12.8,4833.92,1147.54,3686.38,federal,False,none
PE-EMP-00447-01,EMP-00447,2025-01-01,2025-01-30,153.1,9.8,5119.9,1019.31,4100.59,UK_national,False,none
PE-EMP-00447-02,EMP-00447,2025-01-31,2025-03-01,142.0,10.3,5142.18,1346.1,3796.08,UK_national,False,none
PE-EMP-00447-03,EMP-00447,2025-03-02,2025-03-31,153.0,13.3,5277.68,1474.77,3802.91,UK_national,False,none
PE-EMP-00447-04,EMP-00447,2025-04-01,2025-04-30,144.3,5.0,4908.98,972.8,3936.18,UK_national,False,none
PE-EMP-00447-05,EMP-00447,2025-05-01,2025-05-30,156.1,6.8,4990.52,1288.11,3702.41,UK_national,False,none
PE-EMP-00447-06,EMP-00447,2025-05-31,2025-06-29,160.7,14.2,5316.7,1429.87,3886.83,UK_national,False,none
PE-EMP-00448-01,EMP-00448,2025-01-01,2025-01-30,151.2,0.0,7085.0,1483.47,5601.53,federal,False,none
PE-EMP-00448-02,EMP-00448,2025-01-31,2025-03-01,157.5,0.0,7085.0,1551.58,5533.42,federal,False,none
PE-EMP-00448-03,EMP-00448,2025-03-02,2025-03-31,140.2,0.0,7085.0,1503.71,5581.29,federal,False,none
PE-EMP-00448-04,EMP-00448,2025-04-01,2025-04-30,144.2,0.0,7085.0,1881.47,5203.53,federal,False,none
PE-EMP-00448-05,EMP-00448,2025-05-01,2025-05-30,156.4,0.0,7085.0,1819.27,5265.73,federal,False,none
PE-EMP-00448-06,EMP-00448,2025-05-31,2025-06-29,154.9,0.0,7085.0,1738.38,5346.62,federal,False,none
PE-EMP-00449-01,EMP-00449,2025-01-01,2025-01-30,145.6,12.3,4803.46,1309.11,3494.35,FL,False,none
PE-EMP-00449-02,EMP-00449,2025-01-31,2025-03-01,165.0,10.7,4738.9,1126.37,3612.53,FL,False,none
PE-EMP-00449-03,EMP-00449,2025-03-02,2025-03-31,145.3,2.2,4395.79,926.84,3468.95,FL,False,none
PE-EMP-00449-04,EMP-00449,2025-04-01,2025-04-30,142.8,8.0,4629.0,1270.43,3358.57,FL,False,none
PE-EMP-00449-05,EMP-00449,2025-05-01,2025-05-30,141.1,1.9,4383.1,941.72,3441.38,FL,False,none
PE-EMP-00449-06,EMP-00449,2025-05-31,2025-06-29,141.9,13.1,4833.15,1318.71,3514.44,FL,False,none
PE-EMP-00450-01,EMP-00450,2025-01-01,2025-01-30,158.4,3.0,6630.89,1301.84,5329.05,FL,False,none
PE-EMP-00450-02,EMP-00450,2025-01-31,2025-03-01,167.7,3.5,6659.25,1811.23,4848.02,FL,False,none
PE-EMP-00450-03,EMP-00450,2025-03-02,2025-03-31,161.6,0.4,6472.75,1733.17,4739.58,FL,False,none
PE-EMP-00450-04,EMP-00450,2025-04-01,2025-04-30,166.4,1.8,6559.63,1802.6,4757.03,FL,False,none
PE-EMP-00450-05,EMP-00450,2025-05-01,2025-05-30,140.7,13.0,7234.64,1920.21,5314.43,FL,False,none
PE-EMP-00450-06,EMP-00450,2025-05-31,2025-06-29,145.8,0.7,6492.63,1453.41,5039.22,FL,False,none
PE-EMP-00451-01,EMP-00451,2025-01-01,2025-01-30,145.6,0.0,8648.0,2223.39,6424.61,TX,False,none
PE-EMP-00451-02,EMP-00451,2025-01-31,2025-03-01,156.5,0.0,8648.0,1664.44,6983.56,TX,False,none
PE-EMP-00451-03,EMP-00451,2025-03-02,2025-03-31,167.1,0.0,8648.0,1994.84,6653.16,TX,False,none
PE-EMP-00451-04,EMP-00451,2025-04-01,2025-04-30,156.2,0.0,8648.0,2003.31,6644.69,TX,False,none
PE-EMP-00451-05,EMP-00451,2025-05-01,2025-05-30,144.6,0.0,8648.0,1737.93,6910.07,TX,False,none
PE-EMP-00451-06,EMP-00451,2025-05-31,2025-06-29,166.3,0.0,8648.0,2197.15,6450.85,TX,False,none
PE-EMP-00452-01,EMP-00452,2025-01-01,2025-01-30,150.0,14.9,7760.93,1719.15,6041.78,UK_national,False,none
PE-EMP-00452-02,EMP-00452,2025-01-31,2025-03-01,145.9,1.4,6894.92,1590.6,5304.32,UK_national,False,none
PE-EMP-00452-03,EMP-00452,2025-03-02,2025-03-31,153.4,7.6,7295.05,2002.42,5292.63,UK_national,False,none
PE-EMP-00452-04,EMP-00452,2025-04-01,2025-04-30,140.5,5.7,7171.83,1592.16,5579.67,UK_national,False,none
PE-EMP-00452-05,EMP-00452,2025-05-01,2025-05-30,166.9,1.5,6903.8,1491.49,5412.31,UK_national,False,none
PE-EMP-00452-06,EMP-00452,2025-05-31,2025-06-29,148.7,1.0,6870.52,1886.6,4983.92,UK_national,False,none
PE-EMP-00453-01,EMP-00453,2025-01-01,2025-01-30,158.3,0.0,8547.0,1734.49,6812.51,UK_national,False,none
PE-EMP-00453-02,EMP-00453,2025-01-31,2025-03-01,159.6,0.0,8547.0,2094.38,6452.62,UK_national,False,none
PE-EMP-00453-03,EMP-00453,2025-03-02,2025-03-31,162.7,0.0,8547.0,2287.13,6259.87,UK_national,False,none
PE-EMP-00453-04,EMP-00453,2025-04-01,2025-04-30,140.4,0.0,8547.0,2362.59,6184.41,UK_national,False,none
PE-EMP-00453-05,EMP-00453,2025-05-01,2025-05-30,160.4,0.0,8547.0,2305.41,6241.59,UK_national,False,none
PE-EMP-00453-06,EMP-00453,2025-05-31,2025-06-29,141.3,0.0,8547.0,2262.75,6284.25,UK_national,False,none
PE-EMP-00454-01,EMP-00454,2025-01-01,2025-01-30,145.0,0.1,3815.97,884.78,2931.19,NY,False,none
PE-EMP-00454-02,EMP-00454,2025-01-31,2025-03-01,143.9,7.0,4062.78,747.14,3315.64,NY,False,none
PE-EMP-00454-03,EMP-00454,2025-03-02,2025-03-31,156.7,3.1,3923.45,996.5,2926.95,NY,False,none
PE-EMP-00454-04,EMP-00454,2025-04-01,2025-04-30,148.2,9.3,4141.96,1086.54,3055.42,NY,False,none
PE-EMP-00454-05,EMP-00454,2025-05-01,2025-05-30,151.7,2.6,3904.59,905.32,2999.27,NY,False,none
PE-EMP-00454-06,EMP-00454,2025-05-31,2025-06-29,144.2,12.1,4244.78,1047.9,3196.88,NY,False,none
PE-EMP-00455-01,EMP-00455,2025-01-01,2025-01-30,150.2,0.0,7690.0,2095.49,5594.51,UK_national,False,none
PE-EMP-00455-02,EMP-00455,2025-01-31,2025-03-01,162.0,0.0,7690.0,1407.25,6282.75,UK_national,False,none
PE-EMP-00455-03,EMP-00455,2025-03-02,2025-03-31,145.7,0.0,7690.0,1694.61,5995.39,UK_national,False,none
PE-EMP-00455-04,EMP-00455,2025-04-01,2025-04-30,150.4,0.0,7690.0,2031.26,5658.74,UK_national,True,ghost_employee
PE-EMP-00455-05,EMP-00455,2025-05-01,2025-05-30,157.4,0.0,7690.0,1406.1,6283.9,UK_national,False,none
PE-EMP-00455-06,EMP-00455,2025-05-31,2025-06-29,140.7,0.0,7690.0,1406.11,6283.89,UK_national,False,none
PE-EMP-00456-01,EMP-00456,2025-01-01,2025-01-30,153.2,11.0,4373.69,850.39,3523.3,NY,False,none
PE-EMP-00456-02,EMP-00456,2025-01-31,2025-03-01,151.4,8.1,4264.72,1092.84,3171.88,NY,False,none
PE-EMP-00456-03,EMP-00456,2025-03-02,2025-03-31,160.2,2.5,4058.62,771.18,3287.44,NY,False,none
PE-EMP-00456-04,EMP-00456,2025-04-01,2025-04-30,149.8,3.3,4088.14,907.52,3180.62,NY,False,none
PE-EMP-00456-05,EMP-00456,2025-05-01,2025-05-30,141.9,14.5,4504.01,1019.9,3484.11,NY,False,none
PE-EMP-00456-06,EMP-00456,2025-05-31,2025-06-29,151.6,13.5,4464.66,1000.27,3464.39,NY,False,none
PE-EMP-00457-01,EMP-00457,2025-01-01,2025-01-30,164.0,0.0,7700.0,2009.26,5690.74,federal,False,none
PE-EMP-00457-02,EMP-00457,2025-01-31,2025-03-01,140.0,0.0,7700.0,1752.71,5947.29,federal,False,none
PE-EMP-00457-03,EMP-00457,2025-03-02,2025-03-31,165.2,0.0,7700.0,1583.78,6116.22,federal,False,none
PE-EMP-00457-04,EMP-00457,2025-04-01,2025-04-30,149.0,0.0,7700.0,1801.79,5898.21,federal,False,none
PE-EMP-00457-05,EMP-00457,2025-05-01,2025-05-30,166.8,0.0,7700.0,1900.69,5799.31,federal,False,none
PE-EMP-00457-06,EMP-00457,2025-05-31,2025-06-29,142.7,0.0,7700.0,1765.46,5934.54,federal,False,none
PE-EMP-00458-01,EMP-00458,2025-01-01,2025-01-30,163.3,0.0,7794.0,1848.14,5945.86,CA,False,none
PE-EMP-00458-02,EMP-00458,2025-01-31,2025-03-01,143.5,0.0,7794.0,1804.1,5989.9,CA,False,none
PE-EMP-00458-03,EMP-00458,2025-03-02,2025-03-31,162.6,0.0,7794.0,1514.06,6279.94,CA,False,none
PE-EMP-00458-04,EMP-00458,2025-04-01,2025-04-30,158.5,0.0,7794.0,1982.16,5811.84,CA,False,none
PE-EMP-00458-05,EMP-00458,2025-05-01,2025-05-30,160.1,0.0,7794.0,1622.94,6171.06,CA,False,none
PE-EMP-00458-06,EMP-00458,2025-05-31,2025-06-29,157.2,0.0,7794.0,1597.6,6196.4,CA,False,none
PE-EMP-00459-01,EMP-00459,2025-01-01,2025-01-30,147.0,0.0,7551.0,1910.43,5640.57,NY,False,none
PE-EMP-00459-02,EMP-00459,2025-01-31,2025-03-01,148.4,0.0,7551.0,1895.65,5655.35,NY,False,none
PE-EMP-00459-03,EMP-00459,2025-03-02,2025-03-31,152.9,0.0,7551.0,1805.28,5745.72,NY,False,none
PE-EMP-00459-04,EMP-00459,2025-04-01,2025-04-30,154.5,0.0,7551.0,2104.95,5446.05,NY,False,none
PE-EMP-00459-05,EMP-00459,2025-05-01,2025-05-30,147.5,0.0,7551.0,2038.42,5512.58,NY,False,none
PE-EMP-00459-06,EMP-00459,2025-05-31,2025-06-29,149.2,0.0,7551.0,1642.17,5908.83,NY,False,none
PE-EMP-00460-01,EMP-00460,2025-01-01,2025-01-30,144.1,0.0,7503.0,1903.07,5599.93,DE_national,False,none
PE-EMP-00460-02,EMP-00460,2025-01-31,2025-03-01,163.8,0.0,7503.0,1911.72,5591.28,DE_national,False,none
PE-EMP-00460-03,EMP-00460,2025-03-02,2025-03-31,162.4,0.0,7503.0,1824.64,5678.36,DE_national,False,none
PE-EMP-00460-04,EMP-00460,2025-04-01,2025-04-30,162.2,0.0,7503.0,2085.48,5417.52,DE_national,False,none
PE-EMP-00460-05,EMP-00460,2025-05-01,2025-05-30,140.4,0.0,7503.0,1826.7,5676.3,DE_national,False,none
PE-EMP-00460-06,EMP-00460,2025-05-31,2025-06-29,163.4,0.0,7503.0,1528.98,5974.02,DE_national,False,none
PE-EMP-00461-01,EMP-00461,2025-01-01,2025-01-30,151.1,0.0,7399.0,1340.49,6058.51,DE_national,False,none
PE-EMP-00461-02,EMP-00461,2025-01-31,2025-03-01,153.5,0.0,7399.0,1966.42,5432.58,DE_national,False,none
PE-EMP-00461-03,EMP-00461,2025-03-02,2025-03-31,145.3,0.0,7399.0,1975.18,5423.82,DE_national,False,none
PE-EMP-00461-04,EMP-00461,2025-04-01,2025-04-30,167.2,0.0,7399.0,1631.97,5767.03,DE_national,False,none
PE-EMP-00461-05,EMP-00461,2025-05-01,2025-05-30,167.8,0.0,7399.0,1667.14,5731.86,DE_national,False,none
PE-EMP-00461-06,EMP-00461,2025-05-31,2025-06-29,147.4,0.0,7399.0,1657.27,5741.73,DE_national,False,none
PE-EMP-00462-01,EMP-00462,2025-01-01,2025-01-30,160.9,9.8,4090.19,946.67,3143.52,WA,False,none
PE-EMP-00462-02,EMP-00462,2025-01-31,2025-03-01,149.4,15.0,4269.9,848.14,3421.76,WA,False,none
PE-EMP-00462-03,EMP-00462,2025-03-02,2025-03-31,149.5,13.1,4204.22,1081.33,3122.89,WA,False,none
PE-EMP-00462-04,EMP-00462,2025-04-01,2025-04-30,152.8,1.4,3795.82,1008.25,2787.57,WA,False,none
PE-EMP-00462-05,EMP-00462,2025-05-01,2025-05-30,161.4,3.9,3883.43,1002.68,2880.75,WA,False,none
PE-EMP-00462-06,EMP-00462,2025-05-31,2025-06-29,151.9,0.4,3758.38,880.71,2877.67,WA,False,none
PE-EMP-00463-01,EMP-00463,2025-01-01,2025-01-30,142.6,0.0,8952.0,2484.26,6467.74,TX,False,none
PE-EMP-00463-02,EMP-00463,2025-01-31,2025-03-01,163.2,0.0,8952.0,1719.03,7232.97,TX,False,none
PE-EMP-00463-03,EMP-00463,2025-03-02,2025-03-31,160.0,0.0,8952.0,1724.42,7227.58,TX,False,none
PE-EMP-00463-04,EMP-00463,2025-04-01,2025-04-30,149.7,0.0,8952.0,2016.5,6935.5,TX,False,none
PE-EMP-00463-05,EMP-00463,2025-05-01,2025-05-30,155.5,0.0,8952.0,2452.44,6499.56,TX,False,none
PE-EMP-00463-06,EMP-00463,2025-05-31,2025-06-29,167.1,0.0,8952.0,2481.21,6470.79,TX,False,none
PE-EMP-00464-01,EMP-00464,2025-01-01,2025-01-30,145.1,0.0,7873.0,2062.75,5810.25,federal,False,none
PE-EMP-00464-02,EMP-00464,2025-01-31,2025-03-01,164.8,0.0,7873.0,1819.38,6053.62,federal,False,none
PE-EMP-00464-03,EMP-00464,2025-03-02,2025-03-31,144.0,0.0,7873.0,1952.96,5920.04,federal,False,none
PE-EMP-00464-04,EMP-00464,2025-04-01,2025-04-30,161.7,0.0,7873.0,1573.56,6299.44,federal,False,none
PE-EMP-00464-05,EMP-00464,2025-05-01,2025-05-30,160.8,0.0,7873.0,1830.92,6042.08,federal,False,none
PE-EMP-00464-06,EMP-00464,2025-05-31,2025-06-29,161.8,0.0,7873.0,1860.3,6012.7,federal,False,none
PE-EMP-00465-01,EMP-00465,2025-01-01,2025-01-30,154.9,0.7,3915.71,913.6,3002.11,TX,False,none
PE-EMP-00465-02,EMP-00465,2025-01-31,2025-03-01,155.1,10.4,4269.47,1194.25,3075.22,TX,False,none
PE-EMP-00465-03,EMP-00465,2025-03-02,2025-03-31,144.7,2.4,3976.84,986.41,2990.43,TX,False,none
PE-EMP-00465-04,EMP-00465,2025-04-01,2025-04-30,157.8,12.9,4359.87,883.42,3476.45,TX,False,none
PE-EMP-00465-05,EMP-00465,2025-05-01,2025-05-30,166.1,10.7,4281.72,1002.27,3279.45,TX,False,none
PE-EMP-00465-06,EMP-00465,2025-05-31,2025-06-29,166.7,6.4,4121.95,825.3,3296.65,TX,False,none
PE-EMP-00466-01,EMP-00466,2025-01-01,2025-01-30,141.4,14.5,4892.85,1076.85,3816.0,DE_national,False,none
PE-EMP-00466-02,EMP-00466,2025-01-31,2025-03-01,150.9,7.8,4621.94,1026.65,3595.29,DE_national,False,none
PE-EMP-00466-03,EMP-00466,2025-03-02,2025-03-31,153.3,4.8,4500.93,1134.93,3366.0,DE_national,False,none
PE-EMP-00466-04,EMP-00466,2025-04-01,2025-04-30,148.4,1.1,4351.34,1091.46,3259.88,DE_national,False,none
PE-EMP-00466-05,EMP-00466,2025-05-01,2025-05-30,158.7,3.1,4432.41,1122.93,3309.48,DE_national,False,none
PE-EMP-00466-06,EMP-00466,2025-05-31,2025-06-29,156.6,1.0,4346.46,1110.59,3235.87,DE_national,False,none
PE-EMP-00467-01,EMP-00467,2025-01-01,2025-01-30,143.9,7.2,4254.51,833.99,3420.52,FL,False,none
PE-EMP-00467-02,EMP-00467,2025-01-31,2025-03-01,167.2,14.6,4532.2,1259.2,3273.0,FL,False,none
PE-EMP-00467-03,EMP-00467,2025-03-02,2025-03-31,151.0,2.4,4074.35,904.1,3170.25,FL,False,none
PE-EMP-00467-04,EMP-00467,2025-04-01,2025-04-30,156.6,3.7,4124.3,886.89,3237.41,FL,False,none
PE-EMP-00467-05,EMP-00467,2025-05-01,2025-05-30,146.3,14.2,4516.84,876.47,3640.37,FL,False,none
